index,username,tweet_id,tweet_text,translated_text,org_step_1,org_step_2,relevant,category,query,datetime_of_tweet,datetime_of_query,link,mentioned_location,location,image,Chadchad
1381,RungLOVE17,1.70E+18,หรือรัฐบาลสิงคโปร์เขาหยุดวันจันทร์เหมือนร้านค้าใน กทม หยุดขายของทางเท้า 1 วัน เสาร์ อาทิตย์ ดูงานได้ 5555555,Or the Singapore government is closed on Mondays like shops in Bangkok stop selling things on the sidewalk for 1 day. Saturday and Sunday you can check out work haha.,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-09-21 12:22:32,2024-02-20 22:52:41,https://twitter.com/RungLOVE17/status/1704833487965225267,,,[],no
1386,ptn_won,1.70E+18,"จุดเริ่มต้นในการทำให้ผู้พิการใช้ชีวิตด้วยตัวเองได้ คือการออกแบบเมืองให้ทุกคนสามารถใช้ชีวิตได้ง่ายและปลอดภัย เมื่อใช้ชีวิตด้วยตัวเองได้ ก็จะเดินทางได้ ไปประกอบอาชีพได้สะดวก

หันมาดูเมืองใหญ่ ๆ ในประเทศไทย ฟุตบาท กทม. คนตาดีและขาแข็งแรงยังลำบาก รถเมล์ชานสูง ไม่มีเสียงบอกป้าย ฯลฯ","The starting point for enabling people with disabilities to live on their own. It is about designing cities for everyone to be able to live easily and safely. When you can live your own life will be able to travel It is convenient to go to work.

Turn to look at the big cities in Thailand, the footpaths in Bangkok. Even people with good eyesight and strong legs have a hard time. Buses with high platforms, no sound telling signs, etc.",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-09-21 6:38:35,2024-02-20 22:52:41,https://twitter.com/ptn_won/status/1704746931715756047,,,['https://pbs.twimg.com/media/F6g-2LQbYAAeTDZ?format=jpg&name=small'],no
1387,ethan35782,1.70E+18,"บัตรกดเกินสองใบ ที่ริมทางเดินเผื่อพิคลงมาวิ่งเล่น ราคาใบละ 5,500฿ นัดรับโอนกทม/กาญจนบุรีได้ค่ะ
#เป๊กผลิตโชค #Peckpalitchoke
#PeckAofIceInFriendnityConcert
#15thAnniversaryPeckAofIce
#FriendสนิทFinสนั่น
#ตลาดนุช","More than two pressing cards At the edge of the walkway in case Pick comes down to run and play. Price is 5,500฿ each. You can make an appointment to receive the transfer in Bangkok/Kanchanaburi.
#Peckpalitchoke #Peckpalitchoke
#PeckAofIceInFriendnityConcert
#15thAnniversaryPeckAofIce
#FriendsCloseFinsanan
#Nuch Market",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-09-21 5:42:24,2024-02-20 22:52:41,https://twitter.com/ethan35782/status/1704732790313701466,,,"['https://pbs.twimg.com/media/F6htbD4aEAABaKy?format=jpg&name=small', 'https://pbs.twimg.com/media/F6htbD0acAA9H9f?format=jpg&name=small']",no
1388,imagummycream,1.70E+18,ทรอยซีวานไปวิ่งทางเท้าส่วนไหนของกรุงเทพ ทำไมไม่สะดุด,Troy Sivan ran on the sidewalk in which part of Bangkok? Why didn't he stumble?,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-09-20 16:26:10,2024-02-20 22:52:41,https://twitter.com/imagummycream/status/1704532413584666845,,,[],no
1389,ilovebbillkinn,1.70E+18,ฉากที่น้องทรอยวิ่งบนฟุตบาทกรุงเทพคือแบบ เสียวมากกลัวน้องล้ม ฟุตบาทกทมมันมะได้น่าวิ่งแต่น้องทำได้ เก่งอะ  #TROYEXPPGOTMESTARTED,"The scene where little Troy runs on the sidewalk in Bangkok is the type. I'm so scared I'm afraid I'll fall. The footpath in Bangkok isn't fun to run on, but you can do it. You're good at it. #TROYEXPPGOTMESTARTED",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-09-20 16:21:11,2024-02-20 22:52:41,https://twitter.com/ilovebbillkinn/status/1704531156472066215,,,[],no
1390,shoujo206,1.70E+18,มะกี้ทรอยวิ่งบทฟุตบาท กทม ปะ,Maki Troy runs the role of footpath in Bangkok.,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-09-20 16:17:27,2024-02-20 22:52:41,https://twitter.com/shoujo206/status/1704530219737186327,,,[],no
1392,Vodklar,1.70E+18,น้ำท่วม รถติด ฟุตบาทไม่ดี ปัญหาของกทม.ไม่ใช่ไสยศาสตร์  ศึกษามา 2 ปีกว่า นั่นหล่ะฮะ ทั่นผู้ชม,"Flooding, traffic jams, bad footpaths, Bangkok's problems are not superstition. I've been studying for over 2 years. That's what the viewers are saying.",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-09-20 14:31:47,2024-02-20 22:52:41,https://twitter.com/Vodklar/status/1704503625878311207,,,['https://pbs.twimg.com/media/F6eLoWrbkAAcotk?format=jpg&name=small'],no
1393,Jnk96_,1.70E+18,เกลียดทางเท้ากทม.ในวันฝนตกชิบหาย,I really hate the sidewalks in Bangkok on rainy days.,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-09-20 13:40:19,2024-02-20 22:52:41,https://twitter.com/Jnk96_/status/1704490675176133115,,,[],no
1396,Shanghai29,1.70E+18,"หวังว่าผู้ว่ากทม จะทำได้อย่างพูดและหาเสียงไว้
1. รถไฟฟ้าสายสีเขียวทำไมยังคาราคาซัง นั่งทับไว้เป็นปีละ
2. ความสะอาดบนทางเท้าที่มีหาบเร่แผงลอยแล้วน้ำมันลงทรอทำให้เกิดการอุดตันและน้ำท่วม
3. สวนสาธารณะใหญ่ๆทำให้ดีกว่าเดิม ไม่ต้องไปเน้นสวน 15 นาทีเพราะไม่มีประโยชน์จริง","I hope that the governor of Bangkok You can do it as you say and have your voice heard.
1. Why is the Green Line electric train still unfinished business? Sit on it for years
2. Cleanliness on the sidewalks where there are hawker stalls, and oil builds up causing blockages and flooding.
3. Big parks make things better. No need to focus on the garden for 15 minutes because it's not really useful.",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-09-20 3:40:08,2024-02-20 22:52:41,https://twitter.com/Shanghai29/status/1704339633012891750,,,['https://pbs.twimg.com/media/F6SxxkVbgAAPmmt?format=jpg&name=small'],no
1397,Inner531,1.70E+18,งาน ฟุตบาท ทางเท้า นี่ ผอเขต ก็ทำได้แล้ว ต้องถึงมือผู้ว่าด้วยหรอ นโยบายภาพรวมผู้ว่าอยู่ตรงไหน สร้างสรรค์กรุงเทพ ให้มันดีกว่าเดิมยังไงบ้างแบบนี่ไม่ได้ฉลาดครับ นายก อบต แถวบ้านก็ทำได้,"Footpath and sidewalk work, this can be done by the district director. Does it have to be in the hands of the governor as well? Where is the governor's overall policy? Creative Bangkok How do you make it better than before? This kind of thing is not smart. The mayor of the local Subdistrict Administrative Organization can do it.",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-09-20 0:50:19,2024-02-20 22:52:41,https://twitter.com/Inner531/status/1704296900147790329,,,[],no
1399,marchj0ne,1.70E+18,จริงๆ เดินกทม.เขตเมืองเก่าสนุกมาก มีทั้ง street foods มิวเซียม สถาปัตยกรรม ถ้าไม่ติดเรื่องอากาศร้อน ฟุตบาทไม่เอื้อนะ จะไปทุกอาทิตย์,"Actually, walking around Bangkok in the old city area is very fun. There are street foods, museums, and architecture, if you don't mind the hot weather. The footpath is not conducive. I will go every week.",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-09-19 13:36:55,2024-02-20 22:52:41,https://twitter.com/marchj0ne/status/1704127433400836135,,,[],no
